gene_name,logfc,pvalue
ENSG00000145592,-0.011803874,0.773345849
ENSG00000160685,0.007173273,0.775415236
ENSG00000161835,-0.008082359,0.775284795
ENSG00000164406,0.008178119,0.774478043
ENSG00000165669,-0.013720416,0.774741234
ENSG00000177954,-0.012197485,0.773571096
ENSG00000189152,0.009955861,0.775064299
ENSG00000196152,0.0099887,0.774849948
ENSG00000204954,0.007188682,0.775446934
ENSG00000211964,0.009307208,0.773558958
ENSG00000243678,-0.011951996,0.775088162
ENSG00000256537,-0.015343217,0.775179774
ENSG00000275895,0.007753935,0.774768736
ENSG00000285589,0.008329366,0.775878002
ENSG00000151461,0.012946514,0.776091343
ENSG00000116793,-0.011726056,0.776717845
ENSG00000118894,0.008614462,0.776813404
ENSG00000135776,-0.008143877,0.776634953
ENSG00000136878,-0.012519338,0.776777877
ENSG00000140157,0.010931257,0.77665281
ENSG00000146085,0.011387719,0.776596028
ENSG00000160752,-0.014054113,0.77649209
ENSG00000198793,0.014960884,0.776387259
ENSG00000182827,-0.010359723,0.777102719
ENSG00000162928,-0.011129925,0.777229723
ENSG00000163378,0.007819164,0.77734243
ENSG00000066136,-0.015098249,0.778320546
ENSG00000102034,-0.011942693,0.777787565
ENSG00000104833,-0.007696929,0.778133027
ENSG00000109684,0.005951537,0.777926746
ENSG00000122203,0.01219663,0.777606297
ENSG00000160917,0.010752386,0.777903293
ENSG00000167685,0.006558256,0.778253948
ENSG00000168421,-0.015646692,0.778280071
ENSG00000177663,-0.00861586,0.777774509
ENSG00000274211,-0.011193274,0.778263997
ENSG00000167635,-0.012678912,0.778413924
ENSG00000124491,-0.007772701,0.778659815
ENSG00000116918,-0.010811145,0.778891717
ENSG00000103274,-0.012172225,0.779155823
ENSG00000149100,-0.016166157,0.779205073
ENSG00000178860,-0.005541511,0.779139448
ENSG00000118689,0.011568196,0.779500053
ENSG00000102786,0.009193669,0.779697479
ENSG00000166337,-0.007451618,0.779772678
ENSG00000182263,-0.00596795,0.779720127
ENSG00000136811,-0.012792552,0.779937502
ENSG00000167842,0.00955778,0.780705258
ENSG00000136689,-0.006214656,0.780797634
ENSG00000065802,-0.008639297,0.78102784
ENSG00000111581,-0.013376284,0.781091248
ENSG00000136717,-0.013905663,0.781225614
ENSG00000110002,0.006629696,0.781436569
ENSG00000129158,0.012883305,0.781438507
ENSG00000101363,-0.011231705,0.781639459
ENSG00000109066,0.010334297,0.781820411
ENSG00000071889,0.01249364,0.782282921
ENSG00000115109,-0.007764655,0.782532982
ENSG00000119718,-0.010231996,0.782179626
ENSG00000120688,0.009340553,0.782169005
ENSG00000141540,-0.008097342,0.782139262
ENSG00000149679,-0.006285654,0.782431385
ENSG00000197978,0.008365995,0.782314324
ENSG00000198270,-0.008942875,0.782463371
ENSG00000225663,-0.011520747,0.782628192
ENSG00000138175,-0.009232173,0.782767408
ENSG00000176087,0.012912072,0.782884901
ENSG00000101856,-0.008440502,0.7833243
ENSG00000242371,-0.010353222,0.783688425
ENSG00000181904,0.008151401,0.783896262
ENSG00000078900,-0.005302297,0.784002132
ENSG00000152620,0.009463152,0.784404929
ENSG00000154309,0.009573165,0.784389661
ENSG00000106443,0.009156865,0.784683245
ENSG00000141452,0.013882826,0.784601737
ENSG00000153214,0.008880325,0.784894374
ENSG00000066027,0.00996559,0.785907227
ENSG00000107796,0.007112667,0.785931197
ENSG00000115233,-0.011630471,0.785689089
ENSG00000146802,0.011666105,0.785953464
ENSG00000159461,0.013528922,0.785768107
ENSG00000166825,-0.006852058,0.785233053
ENSG00000204536,-0.010947042,0.78562466
ENSG00000211668,-0.011989252,0.785981111
ENSG00000211965,-0.007498413,0.78520701
ENSG00000239779,0.010049193,0.785658066
ENSG00000244754,-0.014739327,0.785554013
ENSG00000261371,-0.010268298,0.785192046
ENSG00000182224,0.008065869,0.786074919
ENSG00000187510,0.00941591,0.786225825
ENSG00000160336,0.010389932,0.786434102
ENSG00000213782,-0.013787685,0.786558746
ENSG00000133639,0.011328898,0.786657393
ENSG00000106635,-0.012819176,0.786944927
ENSG00000197930,-0.012431558,0.78699833
ENSG00000039123,-0.010578194,0.787348534
ENSG00000068120,-0.01243282,0.788175813
ENSG00000068308,0.012169325,0.78788646
ENSG00000070718,0.0103927,0.788137073
ENSG00000111142,-0.012406126,0.788058025
ENSG00000141655,0.003786388,0.788412384
ENSG00000170855,-0.011782257,0.787878105
ENSG00000177628,0.012557313,0.7881371
ENSG00000196670,0.010137241,0.788214628
ENSG00000196998,-0.014345322,0.787997141
ENSG00000211644,0.011286486,0.78833309
ENSG00000274512,-0.004870235,0.787605185
ENSG00000277161,0.007722075,0.788345092
ENSG00000004478,0.011813185,0.789049845
ENSG00000058262,0.012987006,0.790901837
ENSG00000077232,-0.012039503,0.791883037
ENSG00000079691,0.008669878,0.791610107
ENSG00000085365,-0.00991953,0.790156085
ENSG00000099901,-0.010851329,0.790059138
ENSG00000102870,0.005088781,0.790258844
ENSG00000103061,-0.012246733,0.788694718
ENSG00000105223,-0.013820133,0.790392214
ENSG00000105501,0.009379984,0.791567108
ENSG00000107951,-0.014416697,0.789189886
ENSG00000108774,-0.013975488,0.79109018
ENSG00000109917,-0.00993675,0.790926412
ENSG00000112306,-0.011191284,0.789667507
ENSG00000112763,0.01371723,0.78867945
ENSG00000113460,0.012453646,0.792431245
ENSG00000116151,-0.008221669,0.79241325
ENSG00000122965,0.013779058,0.789461167
ENSG00000130158,-0.006240822,0.789442771
ENSG00000135269,-0.013076019,0.792118165
ENSG00000136720,0.00895833,0.789654197
ENSG00000145337,0.010793563,0.790676081
ENSG00000146463,0.00881137,0.792565896
ENSG00000147677,-0.014452713,0.790596656
ENSG00000150991,-0.01560921,0.792198607
ENSG00000153234,-0.010157835,0.792561172
ENSG00000156709,-0.011158697,0.79213016
ENSG00000160221,-0.007237898,0.792152809
ENSG00000162604,0.013934193,0.791800046
ENSG00000163743,0.008374172,0.788923447
ENSG00000168228,0.008070914,0.789020669
ENSG00000169919,-0.010900362,0.791936502
ENSG00000170364,0.007043794,0.791540982
ENSG00000172508,-0.010151234,0.791430324
ENSG00000172915,-0.008473865,0.789841283
ENSG00000173041,-0.007481865,0.790870362
ENSG00000176871,-0.007503187,0.790980689
ENSG00000179151,0.011035177,0.792007278
ENSG00000182087,-0.008689572,0.792275817
ENSG00000182544,-0.008498999,0.788775133
ENSG00000184716,0.006838068,0.792402375
ENSG00000187713,-0.006616536,0.792008757
ENSG00000196586,-0.004861701,0.792105663
ENSG00000196678,0.005264485,0.790496071
ENSG00000204387,-0.011653299,0.789642958
ENSG00000211460,0.01190112,0.790183218
ENSG00000267796,-0.007192161,0.789437734
ENSG00000162300,-0.010432772,0.792760684
ENSG00000075188,0.010233791,0.792860614
ENSG00000087299,-0.005008581,0.793204083
ENSG00000138442,-0.006963462,0.793313968
ENSG00000163406,0.008813413,0.793013485
ENSG00000257524,-0.00595161,0.793268293
ENSG00000267645,-0.004178668,0.793135703
ENSG00000104695,0.004757431,0.793506225
ENSG00000106462,0.00848705,0.793577726
ENSG00000137522,0.008286357,0.793810147
ENSG00000255150,0.006296242,0.793788346
ENSG00000106009,0.011026841,0.79397339
ENSG00000121406,0.010354905,0.794451625
ENSG00000204272,0.012823344,0.794418784
ENSG00000101605,-0.005659963,0.794610055
ENSG00000139193,0.012056112,0.7950139
ENSG00000141568,-0.010451463,0.7953373
ENSG00000147324,0.008878253,0.795383732
ENSG00000148218,0.012985381,0.795191005
ENSG00000148484,0.013068467,0.79528855
ENSG00000165630,-0.01180947,0.795479006
ENSG00000177000,0.01257811,0.795433312
ENSG00000105298,0.007220923,0.796141369
ENSG00000127980,0.009687423,0.796127728
ENSG00000143393,0.013798726,0.795931162
ENSG00000196313,0.014379784,0.795968824
ENSG00000087460,0.013476401,0.796243827
ENSG00000109854,0.009980004,0.796959721
ENSG00000073536,-0.00811115,0.797165602
ENSG00000156853,-0.009590381,0.797293828
ENSG00000165233,-0.00641418,0.797348794
ENSG00000185359,0.013287313,0.797357452
ENSG00000130489,0.004017647,0.797482605
ENSG00000004864,0.009153199,0.797813167
ENSG00000058799,-0.011320265,0.79846334
ENSG00000100266,-0.008739563,0.798342974
ENSG00000104549,0.009463403,0.798745561
ENSG00000112699,-0.0069071,0.798694564
ENSG00000125482,-0.01123377,0.798744202
ENSG00000137414,-0.006400779,0.798086499
ENSG00000141574,-0.003658588,0.797982485
ENSG00000143190,0.011912969,0.798333123
ENSG00000167778,0.012627577,0.798232644
ENSG00000171703,-0.00866527,0.798306932
ENSG00000177606,-0.008997601,0.798312461
ENSG00000183023,-0.004803997,0.798615344
ENSG00000056558,0.009657442,0.798950731
ENSG00000114735,-0.010791707,0.799348537
ENSG00000163069,0.006116651,0.799202078
ENSG00000164611,-0.006634309,0.799353061
ENSG00000198692,-0.00031135,0.799396883
ENSG00000099308,-0.013303178,0.799587173
ENSG00000000457,0.009033189,0.802994628
ENSG00000002330,-0.008352112,0.802862005
ENSG00000005893,-0.011152033,0.802918039
ENSG00000021300,0.010137922,0.802823333
ENSG00000039650,0.01064898,0.80179336
ENSG00000074582,0.01164986,0.799967232
ENSG00000087258,-0.005370812,0.802863272
ENSG00000091879,0.009165166,0.801328003
ENSG00000100221,0.011321551,0.802670764
ENSG00000102984,0.006747983,0.802883972
ENSG00000103056,-0.006074524,0.801134752
ENSG00000104835,0.009104317,0.802583094
ENSG00000109534,-0.007374754,0.80154286
ENSG00000114520,-0.008449568,0.80128755
ENSG00000117419,-0.011028134,0.801452887
ENSG00000120802,-0.011387819,0.802536171
ENSG00000124702,0.012387114,0.8016832
ENSG00000125247,0.006650064,0.802173171
ENSG00000132199,-0.009653519,0.800389098
ENSG00000132664,0.008058509,0.80141428
ENSG00000134058,0.010910553,0.800289245
ENSG00000137947,0.012428641,0.802310776
ENSG00000138119,-0.005140918,0.801943059
ENSG00000139737,0.007386761,0.801329787
ENSG00000140199,0.011717646,0.802426767
ENSG00000143437,0.012501756,0.802756357
ENSG00000143851,-0.010787678,0.801683939
ENSG00000155561,0.011873795,0.80203046
ENSG00000157036,0.008956838,0.801802105
ENSG00000157800,-0.006708929,0.801843055
ENSG00000160446,0.011018652,0.802000512
ENSG00000163531,-0.0052926,0.801143681
ENSG00000164574,0.013041807,0.801514492
ENSG00000170142,0.009295436,0.80142403
ENSG00000183340,-0.006253005,0.800392398
ENSG00000186141,-0.011373619,0.802269349
ENSG00000187676,0.008037772,0.800093962
ENSG00000188026,0.005396702,0.800732908
ENSG00000203965,0.006636317,0.803099312
ENSG00000119402,0.010394122,0.80351533
ENSG00000123600,0.011287091,0.803495828
ENSG00000140995,-0.010855581,0.803660468
ENSG00000054965,0.009789738,0.80386671
ENSG00000075336,0.00886596,0.805036907
ENSG00000083544,-0.008841096,0.804742601
ENSG00000104856,0.009294393,0.805093795
ENSG00000114745,-0.011443156,0.804068478
ENSG00000124225,0.00800704,0.804879556
ENSG00000138735,0.006244932,0.805079766
ENSG00000149292,0.007251019,0.804356915
ENSG00000151502,-0.008049673,0.804948262
ENSG00000154114,0.005918319,0.804846773
ENSG00000160957,0.006143276,0.80472951
ENSG00000164603,0.006662898,0.804607756
ENSG00000167005,0.011020933,0.804329286
ENSG00000211653,0.010212214,0.805070161
ENSG00000221821,-0.006961734,0.804748307
ENSG00000262664,-0.00669806,0.804423304
ENSG00000116962,-0.003967683,0.805298957
ENSG00000168288,0.013468018,0.80526641
ENSG00000092531,-0.013029316,0.805833319
ENSG00000101464,-0.010555929,0.806313034
ENSG00000102901,0.012223858,0.806854271
ENSG00000118900,-0.010779519,0.805690433
ENSG00000123933,-0.010768046,0.806794678
ENSG00000134333,-0.013596721,0.806119017
ENSG00000145088,-0.010018147,0.806238044
ENSG00000155959,0.011005763,0.806026675
ENSG00000159882,-0.008898687,0.80683953
ENSG00000160199,0.009007973,0.806356757
ENSG00000168781,0.006762827,0.806203861
ENSG00000177225,-0.006481659,0.806529742
ENSG00000181513,0.00739487,0.80633333
ENSG00000181638,-0.006621469,0.806632181
ENSG00000185246,0.010229812,0.806020914
ENSG00000196792,0.010404711,0.806687947
ENSG00000285258,-0.003673086,0.807162733
ENSG00000124214,0.01335447,0.80729806
ENSG00000136536,-0.01047099,0.807516472
ENSG00000101199,0.012034059,0.807720324
ENSG00000123131,-0.009721646,0.807772763
ENSG00000088808,0.00752249,0.807888812
ENSG00000089169,-0.005345255,0.808106936
ENSG00000204519,0.008769972,0.808234702
ENSG00000211959,-0.008022271,0.808155156
ENSG00000185753,-0.010041637,0.808322741
ENSG00000260007,-0.008340181,0.808464941
ENSG00000138795,-0.006966541,0.80895955
ENSG00000068438,-0.010955597,0.810255404
ENSG00000070081,-0.006236775,0.810638424
ENSG00000095209,0.00849484,0.810226446
ENSG00000102383,-0.004424038,0.810542584
ENSG00000114650,-0.011627778,0.809379234
ENSG00000115128,-0.009879075,0.810428715
ENSG00000125870,-0.010643609,0.809457677
ENSG00000135801,0.006562512,0.810100023
ENSG00000138621,0.008982345,0.809325307
ENSG00000140350,0.01172393,0.810591068
ENSG00000149761,-0.011496669,0.810450553
ENSG00000154957,-0.008320939,0.809874648
ENSG00000163214,0.009204897,0.810250201
ENSG00000168803,-0.006852494,0.809298858
ENSG00000196470,0.010331254,0.810417419
ENSG00000214160,-0.012691003,0.809726819
ENSG00000235194,0.008934492,0.810442762
ENSG00000241258,0.009058886,0.81057837
ENSG00000258890,-0.009813582,0.810747531
ENSG00000100983,-0.010844308,0.811896694
ENSG00000115998,-0.00848306,0.811169962
ENSG00000120832,0.006008573,0.811935621
ENSG00000130024,-0.009896982,0.811444801
ENSG00000131941,0.004775569,0.811446591
ENSG00000134490,0.007280049,0.811714936
ENSG00000135622,0.009232537,0.812070863
ENSG00000156299,0.007250175,0.811206559
ENSG00000159658,0.010610457,0.811617244
ENSG00000175183,0.006168426,0.811484543
ENSG00000179335,0.013665617,0.811337085
ENSG00000181104,0.004706009,0.811993839
ENSG00000198791,0.01273619,0.811773535
ENSG00000107021,0.010785459,0.812346067
ENSG00000144909,-0.010331404,0.812339833
ENSG00000129518,-0.011180717,0.81252876
ENSG00000067048,0.001479726,0.812928628
ENSG00000076067,-0.005672665,0.813493202
ENSG00000100599,-0.010696761,0.812708141
ENSG00000103067,0.005853609,0.813447185
ENSG00000124203,0.008029878,0.81337066
ENSG00000131778,0.010262523,0.813664078
ENSG00000133424,-0.006533133,0.813503614
ENSG00000137504,-0.007607197,0.81316273
ENSG00000147168,0.014103311,0.812952909
ENSG00000155275,-0.006350895,0.813435398
ENSG00000196781,0.007700231,0.813589939
ENSG00000224470,0.01028869,0.813139531
ENSG00000125885,-0.006496977,0.8137763
ENSG00000113593,-0.010002267,0.814503605
ENSG00000114737,0.005194005,0.814331662
ENSG00000130811,-0.013121077,0.814373201
ENSG00000167967,0.009665486,0.814547423
ENSG00000172795,-0.011105467,0.814123047
ENSG00000182389,0.007491658,0.814176992
ENSG00000213231,0.004276673,0.814446823
ENSG00000083845,0.010892969,0.814736155
ENSG00000146143,-0.011168056,0.814681294
ENSG00000079459,0.013521122,0.814883459
ENSG00000100461,-0.01229601,0.816008273
ENSG00000102977,0.01039132,0.815827766
ENSG00000114026,-0.010497961,0.815840571
ENSG00000132185,-0.011803785,0.815810868
ENSG00000134318,0.006199805,0.816078299
ENSG00000141971,0.008841608,0.816005091
ENSG00000143198,-0.00926131,0.816113202
ENSG00000176390,-0.012349507,0.81613086
ENSG00000103197,-0.012583371,0.81638268
ENSG00000108384,0.008377492,0.816435308
ENSG00000160117,-0.004593543,0.816297334
ENSG00000072134,0.007744633,0.816602684
ENSG00000014919,-0.010903931,0.816863975
ENSG00000065675,-0.007293064,0.817560126
ENSG00000088827,0.005011186,0.817111586
ENSG00000102858,0.00986999,0.817450398
ENSG00000102910,0.012781312,0.817352197
ENSG00000116497,0.008685398,0.81686852
ENSG00000134470,-0.007480477,0.818045803
ENSG00000136193,0.010524082,0.817722029
ENSG00000145439,-0.00853557,0.81705538
ENSG00000163812,-0.00796327,0.818006764
ENSG00000176293,0.006017217,0.817234985
ENSG00000178966,0.00678378,0.817809488
ENSG00000182934,0.010600013,0.817958752
ENSG00000184226,-0.008608987,0.817447193
ENSG00000187627,0.004416058,0.817559905
ENSG00000265354,-0.011794831,0.818019857
ENSG00000107815,-0.006302776,0.818226125
ENSG00000111786,-0.010102196,0.818148054
ENSG00000064933,-0.011112684,0.818484096
ENSG00000148331,-0.009072874,0.818653485
ENSG00000059728,-0.007145751,0.819515584
ENSG00000061794,-0.011414401,0.819795168
ENSG00000100027,-0.007605478,0.82031113
ENSG00000108021,0.009053716,0.82010693
ENSG00000110651,0.010593208,0.82033542
ENSG00000111196,0.009149351,0.819386687
ENSG00000132570,0.00858691,0.819316377
ENSG00000133104,0.006777621,0.819955368
ENSG00000136270,-0.010102576,0.819103819
ENSG00000137857,0.006834592,0.819205578
ENSG00000160014,0.010101656,0.819799943
ENSG00000165637,0.011141104,0.818927493
ENSG00000179409,0.009709628,0.819550065
ENSG00000185304,0.003146747,0.819950606
ENSG00000185760,0.006219548,0.820030042
ENSG00000197062,-0.009494083,0.820189805
ENSG00000239855,-0.007389796,0.819394146
ENSG00000072954,0.005132263,0.820513876
ENSG00000009413,0.008232874,0.823691124
ENSG00000048828,0.011100476,0.823359787
ENSG00000055044,0.012235876,0.820980327
ENSG00000073578,-0.011865832,0.823959079
ENSG00000076382,0.004768634,0.822799913
ENSG00000077549,-0.01247328,0.821707929
ENSG00000077782,0.004356269,0.82382467
ENSG00000087074,0.012526639,0.823235315
ENSG00000096093,0.010804565,0.823275001
ENSG00000100811,-0.01104737,0.82307645
ENSG00000101255,0.006135115,0.823344119
ENSG00000102575,0.011545996,0.823164173
ENSG00000105185,-0.01044678,0.822816307
ENSG00000106404,0.008051811,0.822299562
ENSG00000107341,-0.010971859,0.823570165
ENSG00000111554,0.009368889,0.823095202
ENSG00000113070,-0.005206737,0.822462978
ENSG00000115816,-0.010583652,0.821647245
ENSG00000120725,-0.008299344,0.823340759
ENSG00000122483,0.008380891,0.823623232
ENSG00000146063,-0.006112915,0.822037635
ENSG00000158156,0.005355391,0.821674357
ENSG00000159958,0.011918459,0.823739281
ENSG00000160131,0.008719741,0.821945629
ENSG00000164944,0.008822312,0.824059621
ENSG00000165502,-0.009171789,0.821402682
ENSG00000172568,0.005267069,0.822542533
ENSG00000175197,0.008641324,0.821741644
ENSG00000175216,-0.007967296,0.820635101
ENSG00000179941,0.005751969,0.824016888
ENSG00000180992,0.009107613,0.822429351
ENSG00000181404,0.006972628,0.822694881
ENSG00000182810,-0.008811133,0.823243669
ENSG00000182952,-0.011267546,0.822165469
ENSG00000183530,0.008382369,0.820821427
ENSG00000186908,0.008081815,0.820781557
ENSG00000187091,-0.005829858,0.821377899
ENSG00000196839,-0.006046994,0.822117022
ENSG00000197410,-0.002436068,0.821633787
ENSG00000198301,0.009560745,0.822144338
ENSG00000110583,0.010400591,0.824393588
ENSG00000110921,0.006029917,0.824406167
ENSG00000006062,-0.010199912,0.826967415
ENSG00000007174,-0.002537079,0.826828524
ENSG00000012211,-0.005669081,0.827146119
ENSG00000072849,-0.009574223,0.826597317
ENSG00000076928,-0.011347393,0.826117984
ENSG00000099999,0.006086428,0.825481384
ENSG00000105402,0.010760277,0.825645684
ENSG00000105700,0.011496307,0.825168998
ENSG00000105771,0.008288054,0.825705979
ENSG00000106459,0.005892624,0.825362558
ENSG00000108861,-0.006934965,0.825381366
ENSG00000109016,0.007450032,0.826919183
ENSG00000135838,-0.006443681,0.824908878
ENSG00000137070,0.009159137,0.825558485
ENSG00000138101,0.00840482,0.827118768
ENSG00000138459,0.009235998,0.826356647
ENSG00000139624,0.011036174,0.82544764
ENSG00000140463,-0.009169715,0.827189677
ENSG00000145214,-0.008924603,0.827158919
ENSG00000147403,-0.009813329,0.826890351
ENSG00000152404,-0.011096828,0.825764479
ENSG00000155729,0.008287236,0.827142755
ENSG00000161048,0.009103702,0.82719888
ENSG00000163374,-0.012152143,0.826996345
ENSG00000166439,-0.010226777,0.826746938
ENSG00000168092,-0.010544403,0.826879055
ENSG00000168259,0.011010389,0.825436454
ENSG00000183742,-0.005170878,0.826693097
ENSG00000196369,-0.006645489,0.825995288
ENSG00000215421,0.008625519,0.826544817
ENSG00000103051,-0.012324535,0.828120069
ENSG00000142065,0.007805285,0.827401626
ENSG00000143178,-0.006270504,0.827992481
ENSG00000143207,0.006229663,0.827827884
ENSG00000145349,0.0100293,0.827501562
ENSG00000157954,0.009807081,0.828023837
ENSG00000172209,0.007292307,0.82796021
ENSG00000180667,0.007168416,0.827610109
ENSG00000198208,-0.003676817,0.828030657
ENSG00000278704,-0.004997621,0.828121352
ENSG00000067064,-0.009944865,0.82850326
ENSG00000135245,0.005348374,0.828884789
ENSG00000144744,0.010689067,0.828889852
ENSG00000151834,-0.00344683,0.828836976
ENSG00000166562,-0.009566263,0.828308382
ENSG00000182318,-0.005583253,0.828712774
ENSG00000197283,-0.004729472,0.828637594
ENSG00000250264,-0.001339097,0.828829798
ENSG00000110723,-0.004570015,0.829023463
ENSG00000205609,0.003168875,0.829190406
ENSG00000000419,-0.009249699,0.82947019
ENSG00000023572,0.004359665,0.829753519
ENSG00000100129,0.012590436,0.829824747
ENSG00000105699,0.004629483,0.829369361
ENSG00000114999,0.00811236,0.829795768
ENSG00000120837,0.006197722,0.829596542
ENSG00000141068,-0.007787662,0.829833561
ENSG00000047457,0.005819366,0.829974283
ENSG00000141542,-0.003298585,0.830142034
ENSG00000180934,-0.003918096,0.830256519
ENSG00000117906,-0.00631482,0.830461598
ENSG00000143753,-0.009188049,0.830612334
ENSG00000145703,-0.006956205,0.830578524
ENSG00000132466,0.010528321,0.83078844
ENSG00000187742,0.01190491,0.830919018
ENSG00000180855,-0.005759772,0.831129847
ENSG00000012048,0.008042539,0.831428287
ENSG00000078487,0.007200263,0.831573769
ENSG00000144028,0.012167334,0.831605528
ENSG00000157778,-0.008460614,0.831620849
ENSG00000163933,0.009006789,0.831577594
ENSG00000113761,0.008605393,0.832157234
ENSG00000152422,0.005884793,0.832150441
ENSG00000163322,-0.008480992,0.831899564
ENSG00000171365,0.003861612,0.832021167
ENSG00000198663,-0.008418944,0.831922188
ENSG00000204271,0.006897052,0.832399215
ENSG00000113319,-0.003322907,0.832565776
ENSG00000183891,-0.005469326,0.832652636
ENSG00000197429,-0.006414584,0.832674555
ENSG00000006831,0.006399933,0.834508739
ENSG00000008838,-0.011640591,0.833075501
ENSG00000049759,0.005670532,0.833139555
ENSG00000091140,-0.010245376,0.83547581
ENSG00000100354,-0.010554861,0.835673289
ENSG00000105793,-0.007962224,0.835361692
ENSG00000106603,-0.01163439,0.833724554
ENSG00000112531,0.007376145,0.83487641
ENSG00000118308,-0.010421952,0.833238846
ENSG00000124688,0.006658465,0.833486815
ENSG00000132275,0.007889188,0.835395435
ENSG00000134049,-0.00885356,0.833060589
ENSG00000137936,0.00518359,0.835417964
ENSG00000146909,-0.006556987,0.835418695
ENSG00000148297,0.010883997,0.834123525
ENSG00000152804,-0.008394009,0.83558433
ENSG00000153936,-0.004451696,0.835649755
ENSG00000153989,0.008501384,0.834035454
ENSG00000157693,0.007712956,0.834048708
ENSG00000162434,0.011412349,0.835698029
ENSG00000162972,0.005280521,0.834576693
ENSG00000163938,-0.009980082,0.835556691
ENSG00000164236,0.00821989,0.833521265
ENSG00000168461,-0.007384982,0.835185402
ENSG00000168566,0.008377178,0.833704034
ENSG00000177873,0.004840319,0.835238497
ENSG00000179981,-0.007149438,0.834740017
ENSG00000184117,0.010486879,0.83421464
ENSG00000186376,0.008534467,0.833657699
ENSG00000198689,-0.004736755,0.833310777
ENSG00000211897,-0.008773404,0.835103928
ENSG00000213551,0.009934235,0.834932593
ENSG00000237651,-0.008455015,0.833646735
ENSG00000255561,0.006207088,0.83531472
ENSG00000197635,0.005584601,0.835806956
ENSG00000101596,0.009667855,0.836068903
ENSG00000121989,-0.004520037,0.836137408
ENSG00000198755,-0.008959303,0.836108811
ENSG00000077312,0.010076362,0.836818851
ENSG00000083223,-0.010177582,0.836688519
ENSG00000151748,0.00622979,0.836762793
ENSG00000169282,-0.005952708,0.836735175
ENSG00000052126,0.003741182,0.837950932
ENSG00000088930,-0.010303952,0.837517199
ENSG00000103253,0.006265685,0.837433276
ENSG00000110047,0.011681801,0.837140169
ENSG00000112739,-0.009093784,0.837296534
ENSG00000126249,-0.005934242,0.83789823
ENSG00000127022,-0.009470951,0.837760909
ENSG00000132879,0.008786869,0.837706312
ENSG00000134014,0.007715961,0.83737701
ENSG00000160746,-0.00799296,0.83717894
ENSG00000167747,-0.009584051,0.837842029
ENSG00000104154,-0.007677861,0.838069482
ENSG00000043514,-0.006461778,0.839221314
ENSG00000060138,-0.006111791,0.839519767
ENSG00000062598,-0.007911764,0.839322892
ENSG00000100949,-0.008782944,0.839467888
ENSG00000106991,-0.007843292,0.839090215
ENSG00000111716,-0.009569254,0.838729366
ENSG00000113569,0.006417896,0.839210705
ENSG00000124228,0.011887971,0.839594688
ENSG00000146192,-0.01027768,0.83895693
ENSG00000174579,0.007542205,0.839601339
ENSG00000175606,-0.007533564,0.839508467
ENSG00000182712,-0.005122257,0.838803406
ENSG00000184209,-0.008361427,0.83915475
ENSG00000187097,0.006421125,0.838912835
ENSG00000204388,-0.004907677,0.838757899
ENSG00000107581,0.011234628,0.839773997
ENSG00000211660,0.008613388,0.839812109
ENSG00000060749,0.005619119,0.840121711
ENSG00000106258,-0.005193135,0.839963584
ENSG00000113318,-0.008071901,0.840349897
ENSG00000160299,0.007542086,0.840360738
ENSG00000171219,0.003847518,0.840209167
ENSG00000204316,0.009637536,0.840032822
ENSG00000009790,0.011519742,0.840628334
ENSG00000147586,0.006259073,0.840747203
ENSG00000185129,-0.008290453,0.840700561
ENSG00000169131,0.005853009,0.840890708
ENSG00000143575,-0.009398245,0.841077855
ENSG00000253710,-0.009070409,0.84107995
ENSG00000066923,0.007305923,0.841226608
ENSG00000123091,-0.006946999,0.841427556
ENSG00000165186,0.003578997,0.84145021
ENSG00000057704,-0.007110889,0.842038087
ENSG00000111674,0.008676243,0.842603395
ENSG00000135002,0.006904818,0.842354157
ENSG00000151923,0.008839005,0.842505451
ENSG00000155008,0.009588534,0.842405192
ENSG00000155158,-0.005150839,0.84258075
ENSG00000155438,0.008384878,0.842189882
ENSG00000156052,-0.005718457,0.842484797
ENSG00000181847,0.005796856,0.842274546
ENSG00000184208,0.007525941,0.841952554
ENSG00000189266,0.012064677,0.842297341
ENSG00000240891,0.005097092,0.842159171
ENSG00000006625,0.006810517,0.845431515
ENSG00000007341,0.00653628,0.851501863
ENSG00000012822,-0.009269299,0.847170108
ENSG00000047346,0.008953762,0.847433654
ENSG00000060982,0.0046033,0.849219528
ENSG00000061273,0.009267379,0.844582645
ENSG00000065427,0.010765329,0.853494227
ENSG00000066044,-0.007203361,0.843666336
ENSG00000066926,0.005508772,0.847731482
ENSG00000067191,-0.00198918,0.847532826
ENSG00000067208,-0.004828388,0.851063843
ENSG00000069424,0.008244126,0.848473776
ENSG00000072163,-0.006141446,0.844397452
ENSG00000073605,0.00732423,0.844944308
ENSG00000073969,-0.006739115,0.84678628
ENSG00000081019,-0.00823832,0.852138428
ENSG00000081721,-0.00908177,0.844710539
ENSG00000086300,-0.008354794,0.843708085
ENSG00000095059,-0.009877286,0.849447484
ENSG00000099904,0.005467962,0.844156007
ENSG00000100796,-0.009261775,0.849075886
ENSG00000100888,-0.008376957,0.853477098
ENSG00000101986,-0.005546777,0.8535211
ENSG00000102221,0.0065051,0.843865557
ENSG00000103335,0.008775614,0.850666657
ENSG00000103429,0.009654913,0.853120013
ENSG00000104218,0.007593231,0.846994948
